source_row,frequency_rank,complexity,word,romanized,pos_ko,classification,hanja_ref,english,note,word_group_size,word_group_index,review_flags
3318,3767.0,C,이런저런,ireonjeoreon,관,attributive,,"This and that, one and another",,1,1,
3319,3769.0,C,임무,immu,명,noun,任務,"A duty, an office, a task",,1,1,
3320,3770.0,C,자연히,jayeonhi,부,adverb,自然-,Naturally,,1,1,
3321,3772.0,C,장난,jangnan,명,noun,,"A game,playing",,1,1,
3322,3773.0,B,저런,jeoreon,관,attributive,,"Such a, that sort of",,2,1,surface_duplicate
3323,3774.0,C,전용,jeonyong,명,noun,專用,Exclusive or private use,,1,1,
3324,3778.0,C,지극히,jigeukhi,부,adverb,至極-,"very,extremely",,1,1,
3325,3779.0,C,청하다,cheonghada,동,verb,請-,"ask,request",,1,1,
3326,3783.0,C,확정,hwakjeong,명,noun,確定,"decision,settlement",,1,1,
3327,3784.0,C,가상,gasang,명,noun,假想,Imagination,,1,1,
3328,3785.0,B,각자,gakja,명,noun,各自,Each one or every one,,2,2,surface_duplicate
3329,3786.0,C,간혹,ganhok,부,adverb,間或,Occasionally or at times,,1,1,
3330,3787.0,C,개방하다,gaebanghada,동,verb,開放-,To open or to throw open,,1,1,
3331,3791.0,C,관계되다,gwangyedoeda,동,verb,關係-,Be affected or influenced by,,1,1,
3332,3792.0,C,국산,guksan,명,noun,國産,A country’s product,,1,1,
3333,3794.0,B,그해,geuhae,명,noun,,That year,,1,1,
3334,3795.0,B,꺼지다,kkeojida,동,verb,불이~,To go or die out,,1,1,
3335,3796.0,B,꼭대기,kkokdaegi,명,noun,,The top,,1,1,
3336,3797.0,B,끊어지다,kkeunheojida,동,verb,,To break off or expire or be done with,,1,1,
3337,3800.0,C,도,do,명,noun,道.전국각~,"path, travels, way",,3,3,surface_duplicate
3338,3802.0,C,리그,rigeu,명,noun,league,league,,1,1,
3339,3803.0,C,마이크,maikeu,명,noun,mike,Mike,,1,1,
3340,3804.0,B,만족하다,manjokhada,형,adjective,滿足-,To be content,,2,1,surface_duplicate
3341,3805.0,C,메우다,meuda,동,verb,메다'의사동사,"To carry,attach;put on",,1,1,
3342,3806.0,C,면적,myeonjeok,명,noun,面積,"area,dimensions",,1,1,
3343,3808.0,A,목욕,mogyok,명,noun,沐浴,A bath,,1,1,
3344,3809.0,C,반성,banseong,명,noun,反省,Reflection,,1,1,
3345,3810.0,C,벌떡,beoltteok,부,adverb,,"Suddenly, abruptly",,1,1,
3346,3811.0,C,보상,bosang,명,noun,補償,Compensation,,1,1,
3347,3812.0,C,분리되다,bunridoeda,동,verb,分離-,To be segregated,,1,1,
3348,3813.0,C,빚,bij,명,noun,,Debt,,1,1,
3349,3814.0,C,새기다,saegida,동,verb,문신을~,"To sculpt,engrave",,1,1,
3350,3815.0,C,서민,seomin,명,noun,庶民,Common people,,1,1,
3351,3816.0,C,석,seok,의,noun,席,"A seat,sitting place",,2,1,surface_duplicate
3352,3817.0,C,선정하다,seonjeonghada,동,verb,選定-,"select,choose",,1,1,
3353,3820.0,C,세다,seda,동,verb,돈을~,to count,,2,2,surface_duplicate
3354,3821.0,C,소수,sosu,명,noun,少數,"A small number, a few",,1,1,
3355,3822.0,B,쇼,syo,명,noun,show,Show,,1,1,
3356,3823.0,B,수학,suhak,명,noun,數學,Mathematics,,2,1,surface_duplicate
3357,3824.0,B,시어머니,sieomeoni,명,noun,媤-,one’s husband’s mother,,1,1,
3358,3825.0,B,시집,sijip,명,noun,媤-,one’s husband’s home/family,,2,1,surface_duplicate
3359,3826.0,C,연간,yeongan,명,noun,年間,For a year,,1,1,
3360,3827.0,C,영화제,yeonghwaje,명,noun,映畵祭,Movie festival,,1,1,
3361,3828.0,C,예측하다,yecheukhada,동,verb,豫測-,"To predict, forecast",,1,1,
3362,3829.0,C,용도,yongdo,명,noun,用途,"use,service",,1,1,
3363,3830.0,C,의심,uisim,명,noun,疑心,A doubt,,1,1,
3364,3831.0,C,이동하다,idonghada,동,verb,移動-,"To move,migrate,travel",,1,1,
3365,3832.0,C,자극하다,jageukhada,동,verb,刺戟-,To stimulate,,1,1,
3366,3833.0,C,재빨리,jaeppalli,부,adverb,,"quickly,rapidly",,1,1,
3367,3835.0,C,적합하다,jeokhaphada,형,adjective,適合-,"suitability,fitness",,1,1,
3368,3836.0,A,전화번호,jeonhwabeonho,명,noun,電話番號,Telephone number,,1,1,
3369,3837.0,C,조절하다,jojeolhada,동,verb,調節-,"To regulate,tune",,1,1,
3370,3838.0,C,조정,jojeong,명,noun,調整,"regulation,control,coordination",,1,1,
3371,3839.0,C,중얼거리다,jungeolgeorida,동,verb,,Mutter to oneself,,1,1,
3372,3841.0,C,지급하다,jigeuphada,동,verb,支給-,"To pay,allow,furnish sth",,1,1,
3373,3845.0,C,확장,hwakjang,명,noun,擴張,"expansion, enlargement",,1,1,
3374,3846.0,C,힘차다,himchada,형,adjective,,"Be forcible,powerful",,1,1,
3375,3847.0,A,감사하다,gamsahada,형,adjective,感謝-,To thank,,2,1,surface_duplicate
3376,3849.0,C,건조,geonjo,명,noun,乾燥,Dryness or aridity,,1,1,
3377,3851.0,C,고요하다,goyohada,형,adjective,,Be quiet or silent or still,,1,1,
3378,3852.0,C,그대,geudae,대,pronoun,,You or thou,,1,1,
3379,3853.0,B,그립다,geuripda,형,adjective,,Beloved or sweet or affectionate,,1,1,
3380,3854.0,C,긋다,geusda,동,verb,금을~,1) draw or mark 2) strike,,1,1,
3381,3855.0,C,기둥,gidung,명,noun,,A pillar,,1,1,
3382,3856.0,B,긴장하다,ginjanghada,동,verb,緊張-,To become tense,,1,1,
3383,3857.0,C,날카롭다,nalkaropda,형,adjective,,Sharp,,1,1,
3384,3859.0,C,논하다,nonhada,동,verb,論-,"Argue, discuss,debate",,1,1,
3385,3860.0,B,느리다,neurida,형,adjective,,"Be slow, tardy",,1,1,
3386,3861.0,C,도덕,dodeok,명,noun,道德,Immorality,,1,1,
3387,3862.0,C,동부,dongbu,명,noun,東部,the eastern part; east,,1,1,
3388,3863.0,C,뒷모습,dwismoseup,명,noun,,The features of the back side,,1,1,
3389,3864.0,B,똑똑하다,ttokttokhada,형,adjective,,"(to be) smart, clever, intelligent",,1,1,
3390,3865.0,A,만,man,관,attributive,萬,ten thousand,,5,2,surface_duplicate
3391,3866.0,C,만만하다,manmanhada,형,adjective,대적할만함,"Be soft, tender ; to be easy to handle, deal with",,1,1,
3392,3867.0,C,못되다,mosdoeda,형,adjective,,To go wrong,,1,1,
3393,3869.0,C,보고하다,bogohada,동,verb,報告-,Report to a person,,1,1,
3394,3870.0,C,사무소,samuso,명,noun,事務所,Office,,1,1,
3395,3871.0,B,사촌,sachon,명,noun,四寸,a cousin,,1,1,
3396,3872.0,B,상,sang,명,noun,賞,prize; award; reward,,4,3,surface_duplicate
3397,3874.0,C,상인,sangin,명,noun,商人,"merchant,trader",,1,1,
3398,3875.0,C,선언하다,seoneonhada,동,verb,宣言-,"declare,proclaim,announce",,1,1,
3399,3876.0,C,소원,sowon,명,noun,所願,one’s desire,,1,1,
3400,3877.0,B,수입하다,suiphada,동,verb,輸入-,To import,,1,1,
3401,3878.0,B,식다,sikda,동,verb,,"To get cold, cool off",,1,1,
3402,3879.0,C,엿보다,yeosboda,동,verb,,Wait for an opportunity,,1,1,
3403,3880.0,C,완성되다,wanseongdoeda,동,verb,完成-,To be accomplished,,1,1,
3404,3881.0,C,유적,yujeok,명,noun,遺跡,"Remains, relics,ruins",,1,1,
3405,3883.0,C,일생,ilsaeng,명,noun,一生,one’s lifetime,,1,1,
3406,3884.0,C,입히다,iphida,동,verb,,"Clothe, dress",,1,1,
3407,3885.0,C,잡아먹다,jabameokda,동,verb,,Slaughter and eat,,1,1,
3408,3886.0,C,정보화,jeongbohwa,명,noun,情報化,Change to an information orientation,,1,1,
3409,3887.0,C,종종,jongjong,부,adverb,種種.~놀러오세요,A variety of things,,1,1,
3410,3888.0,A,지갑,jigap,명,noun,紙匣,"A purse,wallet",,1,1,
3411,3890.0,C,차다,chada,동,verb,시계를~,"to put on, to wear, to don, to hang on one's body",,4,4,surface_duplicate
3412,3891.0,C,창작,changjak,명,noun,創作,"Creation, origination",,1,1,
3413,3892.0,C,축소,chukso,명,noun,縮小,"Reduction, a cutback",,1,1,
3414,3893.0,C,취향,chwihyang,명,noun,趣向,"Taste, liking, one’s inclinations",,1,1,
3415,3894.0,A,친절하다,chinjeolhada,형,adjective,親切-,"To be kind, to be nice",,1,1,
3416,3895.0,B,카운터,kaunteo,명,noun,계산대,"Counter, where you pay",,1,1,
3417,3897.0,C,탄생하다,tansaenghada,동,verb,誕生-,To be born,,1,1,
3418,3898.0,B,하숙집,hasukjip,명,noun,下宿-,"Dormitory, boarding house",,1,1,
3419,3899.0,C,학급,hakgeup,명,noun,學級,A class (school),,1,1,
3420,3900.0,C,해군,haegun,명,noun,海軍,The navy,,1,1,
3421,3903.0,C,효율적,hyoyuljeok,명,noun,效率的,"The utility factor, efficiency",,1,1,
3422,3904.0,B,가슴속,gaseumsok,명,noun,,one’s heart feelings,,1,1,
3423,3905.0,C,간,gan,명,noun,음식의~을보다,salty seasonings,,3,3,surface_duplicate
3424,3906.0,C,간판,ganpan,명,noun,看板,A signboard,,1,1,
3425,3907.0,C,건드리다,geondeurida,동,verb,,1) touch or jog 2) irritate or vex,,1,1,
3426,3909.0,C,관리하다,gwanrihada,동,verb,管理-,To manage or control or supervise or manage,,1,1,
3427,3910.0,C,괴로움,goeroum,명,noun,,Trouble or annoyance or distress,,1,1,
3428,3912.0,C,근거하다,geungeohada,동,verb,根據-,To base sth on sth,,1,1,
3429,3913.0,C,금액,geumaek,명,noun,金額,Amount ofmoney,,1,1,
3430,3915.0,B,다행히,dahaenghi,부,adverb,多幸-,Fortunately,,1,1,
3431,3916.0,C,달래다,dallaeda,동,verb,,Calm down,,1,1,
3432,3920.0,B,동아리,dongari,명,noun,,(school) club/circle,,1,1,
3433,3921.0,B,따라오다,ttaraoda,동,verb,,"to follow, to come after",,1,1,
3434,3922.0,C,말리다,mallida,동,verb,싸움을~,"to stop, to keep",,2,2,surface_duplicate
3435,3923.0,C,맘,mam,명,noun,마음,"mind, heart (i.e. one's emotions); intention, will",,1,1,
3436,3924.0,A,먹다,meokda,보,auxiliary verb,잊어~,"to make up (one's mind), to be determined",,3,2,surface_duplicate
3437,3926.0,B,명절,myeongjeol,명,noun,名節,Festival days,,1,1,
3438,3927.0,A,못하다,moshada,형,adjective,,Be impossible,,3,3,surface_duplicate
3439,3928.0,B,바이올린,baiollin,명,noun,violin,Violin,,1,1,
3440,3929.0,C,밝혀내다,balkhyeonaeda,동,verb,,To find out,,1,1,
3441,3930.0,C,부서지다,buseojida,동,verb,,"Break, be broken",,1,1,
3442,3932.0,C,비행,bihaeng,명,noun,飛行,"Flying, aviation",,2,1,surface_duplicate
3443,3934.0,C,상관없다,sanggwaneopsda,형,adjective,相關-,To not be of concern,,1,1,
3444,3936.0,C,성립하다,seongriphada,동,verb,成立-,"To exist, to come into being",,1,1,
3445,3937.0,C,수명,sumyeong,명,noun,壽命,Life span,,1,1,
3446,3938.0,C,시즌,sijeun,명,noun,season,Season,,1,1,
3447,3939.0,C,신기하다,singihada,형,adjective,神奇-,"to be strange and amazing; to be mysterious, to be wondrous",,2,1,surface_duplicate
3448,3940.0,C,업다,eopda,동,verb,,"To carry on one’s back, to shoulder sth",,1,1,
3449,3943.0,C,예감,yegam,명,noun,豫感,"A presentiment, a premonition",,1,1,
3450,3944.0,C,음식물,eumsikmul,명,noun,飮食物,Anything to eat or drink,,1,1,
3451,3946.0,C,자신감,jasingam,명,noun,自信感,Self-confidence,,1,1,
3452,3948.0,C,죄인,joein,명,noun,罪人,A criminal,,1,1,
3453,3949.0,C,주의하다,juuihada,동,verb,注意-,Pay attention to,,1,1,
3454,3950.0,B,준비물,junbimul,명,noun,準備物,Stuff that needs to be prepared,,1,1,
3455,3952.0,C,천,cheon,명,noun,실로짠물건,"Cloth, woven stuff",,3,2,surface_duplicate
3456,3955.0,B,출입,churip,명,noun,出入,Coming and going,,1,1,
3457,3956.0,C,쾌감,kwaegam,명,noun,快感,"A pleasant sensation, a good feeling",,1,1,
3458,3957.0,C,탄생,tansaeng,명,noun,誕生,Birth,,1,1,
3459,3958.0,C,튀다,twida,동,verb,,"Spring, bound, jump",,1,1,
3460,3960.0,C,하필,hapil,부,adverb,何必,Why necessarily? Why of all things?,,1,1,
3461,3963.0,C,활용,hwaryong,명,noun,活用,Practical use,,1,1,
3462,3964.0,B,회색,hoesaek,명,noun,灰色,Gray,,1,1,
3463,3967.0,C,거액,geoaek,명,noun,巨額,A large sum of money,,1,1,
3464,3968.0,B,고교,gogyo,명,noun,高校,High school,,1,1,
3465,3969.0,C,고집하다,gojiphada,동,verb,固執-,To be stubborn or persistent,,1,1,
3466,3970.0,C,곧잘,gotjal,부,adverb,,1) fairly or pretty well 2) frequently or too often,,1,1,
3467,3971.0,C,골짜기,goljjagi,명,noun,,A valley or gorge,,1,1,
3468,3973.0,C,교훈,gyohun,명,noun,敎訓,Edification or giving instructions to,,1,1,
3469,3974.0,C,구르다,gureuda,동,verb,바위가~,Roll over,,1,1,
3470,3976.0,B,글씨,geulssi,명,noun,,1) Handwriting 2) a letter or an ideograph or a character,,1,1,
